,POINT_ID,LC1,LU1,geometry,NUTS0
15085,48322768,B82,U111,POINT (637002.6475835922 5297137.140542662),AT
15086,48482778,Bx1,U111,POINT (653628.8380326063 5306010.30328125),AT
15087,48502782,E20,U111,POINT (655889.3835304115 5309861.979758528),AT
15088,48462794,Bx1,U111,POINT (652692.6613369121 5322105.202808805),AT
15089,45462790,B16,U111,POINT (353213.4622551441 5338421.649378405),AT
15090,45602744,C31,U120,POINT (364166.4592582326 5291578.896010122),AT
15091,45502788,C31,U120,POINT (357071.6165427185 5336159.143104582),AT
15092,45622752,C31,U120,POINT (366683.1095508613 5299430.627512555),AT
15093,45622760,E20,U111,POINT (367205.8455452076 5307415.113227915),AT
15094,45622796,B16,U111,POINT (369564.0837974696 5343342.719309122),AT
15095,45522790,B13,U111,POINT (359197.3770855217 5338021.888004768),AT
15096,45682802,B16,U111,POINT (375941.8872584437 5348929.494194716),AT
15097,45582792,B13,U111,POINT (365312.3945319103 5339617.814091121),AT
15098,45582796,B11,U111,POINT (365574.8691113917 5343609.644788644),AT
15099,45482764,C21,U120,POINT (353505.8400215441 5312338.820061896),AT
15100,45482794,C21,U120,POINT (355470.4517025657 5342280.47751262),AT
15101,45822766,Bx1,U111,POINT (387542.6220400819 5312069.869865265),AT
15102,45822774,E20,U111,POINT (388066.5223126795 5320053.238719203),AT
15103,45822798,E20,U111,POINT (389641.0456444188 5344002.134189357),AT
15104,45822818,B33,U111,POINT (390956.3730780657 5363958.207423476),AT
15105,45882748,E10,U420,POINT (392348.5224705825 5293706.393238824),AT
15106,45882754,A22,U312,POINT (392740.685652734 5299694.131919243),AT
15107,45722796,B19,U111,POINT (379536.9724498055 5342674.930639714),AT
15108,45782772,E20,U111,POINT (383946.6322996921 5318324.453791643),AT
15109,45782788,B13,U111,POINT (384995.4818700553 5334290.971688728),AT
15110,45842782,C31,U120,POINT (390585.3593219946 5327902.751755534),AT
15111,45902790,C10,U120,POINT (397093.6887521022 5335484.308765903),AT
15112,45902800,B16,U111,POINT (397750.5544955864 5345462.387089233),AT
15113,45742804,Bx1,U111,POINT (382057.0696945834 5350524.200016116),AT
15114,45742812,D20,U361,POINT (382583.0841311637 5358506.915866665),AT
15115,45802750,C10,U120,POINT (384501.897617508 5296235.841576549),AT
15116,45802784,C31,U120,POINT (386727.57944109 5330165.804652813),AT
15117,45862796,A11,U370,POINT (393498.7089177101 5341738.881479756),AT
15118,45702744,C31,U120,POINT (374138.3418398924 5290913.73899617),AT
15119,45702802,B16,U111,POINT (377936.4789799787 5348795.853286053),AT
15120,45702808,E20,U111,POINT (378330.8134976152 5354783.054470276),AT
15121,46042806,B13,U111,POINT (412106.6788288825 5350510.727098166),AT
15122,45982794,B16,U111,POINT (405334.2784555742 5338939.935355285),AT
15123,45982802,E20,U111,POINT (405860.0691470039 5346922.055295819),AT
15124,46062766,E20,U111,POINT (411475.0629073462 5310465.801556883),AT
15125,46062782,B16,U111,POINT (412524.1293954223 5326430.697945436),AT
15126,45942782,A11,U322,POINT (400557.6008747076 5327234.065353247),AT
15127,45942812,C31,U370,POINT (402528.865094361 5357167.613865446),AT
15128,45942824,C21,U120,POINT (403319.1965319635 5369140.286974044),AT
15129,45942828,C21,U120,POINT (403582.8715730722 5373131.086250011),AT
15130,46142748,C31,U120,POINT (418274.0961044076 5291969.247812348),AT
15131,46142780,B11,U111,POINT (420370.473987251 5323899.039982337),AT
15132,46142816,A22,U312,POINT (422737.6590275938 5359816.28869351),AT
15133,46082768,B11,U111,POINT (413600.4440332712 5312327.575408441),AT
15134,46082832,E20,U111,POINT (417808.9232426813 5376181.628377053),AT
15135,45962764,E10,U120,POINT (401372.3407613456 5309138.932138955),AT
15136,45962774,C21,U120,POINT (402027.4345613417 5319117.564439476),AT
15137,45962802,C10,U420,POINT (403865.562642616 5347056.073814959),AT
15138,46022834,C31,U120,POINT (411957.0843709745 5378580.021870755),AT
15139,45922748,C31,U120,POINT (396337.1257755491 5293439.482421931),AT
15140,45922790,B16,U111,POINT (399088.1631617524 5335350.474333021),AT
15141,45982760,C21,U120,POINT (403104.842658543 5305013.723273147),AT
15142,46322806,F40,U111,POINT (440029.5600442473 5348630.025648841),AT
15143,46162780,A11,U370,POINT (422364.8616648659 5323764.945015709),AT
15144,46162836,B55,U111,POINT (426051.3524633803 5379634.173838763),AT
15145,46282750,D20,U120,POINT (432364.6540869274 5293027.272806753),AT
15146,46282804,Bx1,U111,POINT (435908.9285392982 5346903.767397379),AT
15147,46342832,C21,U120,POINT (443738.547130353 5374432.242515787),AT
15148,46182806,B43,U111,POINT (426068.1633577307 5349571.042574127),AT
15149,46242788,B16,U111,POINT (430867.7995268845 5331209.917541628),AT
15150,46242790,B13,U111,POINT (430999.2223961327 5333205.297911385),AT
15151,46242796,A22,U312,POINT (431393.6610583535 5339191.367469813),AT
15152,46302748,C31,U120,POINT (434228.015669893 5290897.605718976),AT
15153,46302806,C10,U120,POINT (438035.0770771872 5348764.538642389),AT
15154,46362752,C31,U420,POINT (440472.559971678 5294486.293724639),AT
15155,46362796,B11,U111,POINT (443360.3209568569 5338384.798284793),AT
15156,46202770,B11,U111,POINT (425697.595165745 5313519.18777546),AT
15157,46202796,B14,U111,POINT (427404.7675800811 5339459.999402069),AT
15158,46382832,C33,U370,POINT (447727.7132572052 5374162.724756476),AT
15159,46442790,B33,U111,POINT (450943.4097092457 5331860.872551455),AT
15160,46502754,C31,U120,POINT (454563.3514780001 5295541.513190881),AT
15161,46502780,A11,U370,POINT (456269.2948598504 5321480.862046624),AT
15162,46502784,B55,U111,POINT (456532.1648134611 5325471.34745141),AT
15163,46442802,C10,U120,POINT (451733.0340783563 5343832.066488436),AT
15164,46442810,C10,U120,POINT (452260.0066189285 5351812.630743807),AT
15165,46562806,B16,U111,POINT (463963.4185940414 5347013.724715048),AT
15166,46402776,A22,U312,POINT (446034.7307812645 5318162.864622267),AT
15167,46582762,C31,U120,POINT (463064.9761989478 5302984.865601532),AT
15168,46582800,A11,U370,POINT (465562.642249199 5340893.644659849),AT
15169,46402794,B16,U111,POINT (447217.6337684827 5336120.485196331),AT
15170,46462806,C10,U111,POINT (453990.9522586333 5347687.666142536),AT
15171,46522770,C33,U120,POINT (457606.9445565022 5311369.878865503),AT
15172,46422754,C31,U120,POINT (446586.3046224667 5296079.014560536),AT
15173,46542774,A22,U312,POINT (459863.9130347369 5315225.845975953),AT
15174,46482792,B13,U111,POINT (455063.8050045902 5333586.845657897),AT
15175,46762758,C21,U120,POINT (480751.393965675 5297781.638774198),AT
15176,46762770,C31,U120,POINT (481539.2267797684 5309752.811049951),AT
15177,46762772,E20,U111,POINT (481670.6275126775 5311747.963776737),AT
15178,46762840,C21,U120,POINT (486154.3697106796 5379576.313256835),AT
15179,46722852,C21,U120,POINT (482959.4214346736 5391815.439144711),AT
15180,46782764,C21,U120,POINT (483139.5422350948 5303632.358943297),AT
15181,46782768,C31,U120,POINT (483402.2264067594 5307622.703026056),AT
15182,46782792,E20,U111,POINT (484980.6111015774 5331563.761047333),AT
15183,46642836,B51,U111,POINT (473921.8835174488 5376398.080220882),AT
15184,46702784,B72,U111,POINT (476476.2922578007 5324123.544495204),AT
15185,46702786,B33,U111,POINT (476607.856445765 5326118.6475664),AT
15186,46602762,C31,U120,POINT (465059.2870708897 5302850.235850267),AT
15187,46602790,B37,U111,POINT (466898.8332531193 5330783.264325424),AT
15188,46822774,E20,U111,POINT (487785.2742552687 5313338.084003651),AT
15189,46822788,C10,U120,POINT (488706.2208449103 5327303.508036338),AT
15190,46822794,A30,U319,POINT (489101.3170528039 5333288.514600206),AT
15191,46822804,C31,U120,POINT (489760.3495299053 5343263.297345307),AT
15192,46922822,C21,U120,POINT (500921.4986016784 5360540.348804508),AT
15193,46922834,C10,U120,POINT (501714.9144096816 5372508.83894595),AT
15194,46922850,C21,U120,POINT (502774.2862830611 5388466.247613735),AT
15195,46822824,C21,U120,POINT (491080.4303753085 5363212.029099703),AT
15196,46822836,C21,U120,POINT (491873.7657046844 5375180.751678912),AT
15197,46882770,C10,U120,POINT (493505.6032069959 5308942.624168069),AT
15198,46882872,E10,U111,POINT (500244.0030874986 5410677.948086656),AT
15199,46842846,C21,U120,POINT (494530.3340677249 5385018.96270024),AT
15200,46942862,C21,U120,POINT (505564.7415359492 5400298.245834539),AT
15201,47002768,C31,U120,POINT (505340.7195306278 5306136.284936772),AT
15202,47002772,C21,U120,POINT (505603.7200927811 5310126.356392899),AT
15203,46902762,C31,U120,POINT (494974.424065374 5300827.050810509),AT
15204,46902822,C31,U120,POINT (498926.845428806 5360675.774224374),AT
15205,46902824,C21,U120,POINT (499059.0068018372 5362670.558524882),AT
15206,46862762,C31,U120,POINT (490985.6730956949 5301097.215658988),AT
15207,47022758,C31,U120,POINT (506678.0860043621 5296025.627183005),AT
15208,47122772,C31,U120,POINT (517570.6602106712 5309313.888106379),AT
15209,47022822,E20,U111,POINT (510894.8799339968 5359862.814626129),AT
15210,47022834,B13,U111,POINT (511688.5403384735 5371831.030593384),AT
15211,47022842,E20,U111,POINT (512218.1728072601 5379809.634991767),AT
15212,47182808,C10,U420,POINT (525927.5283385736 5344814.403109055),AT
15213,47082776,C31,U120,POINT (513844.82895188 5313574.786420311),AT
15214,47082884,B15,U111,POINT (520990.4555963807 5421287.114050009),AT
15215,47142778,C21,U120,POINT (519960.0815620674 5315163.201113745),AT
15216,47142838,E20,U111,POINT (523922.0426687108 5375006.011886226),AT
15217,47142868,E20,U111,POINT (525911.8037650601 5404923.929091262),AT
15218,47042764,C31,U120,POINT (509066.694898981 5301875.540612881),AT
15219,47042786,B53,U111,POINT (510514.1376980161 5323820.40831339),AT
15220,47042862,E20,U111,POINT (515538.9475992403 5399619.687416709),AT
15221,47202804,B35,U111,POINT (527658.1132405485 5340689.157173802),AT
15222,47202850,C33,U350,POINT (530701.8959957681 5386565.780064367),AT
15223,47202856,B55,U350,POINT (531099.9185046687 5392549.294852354),AT
15224,47102786,E20,U111,POINT (516497.817753377 5323413.942984547),AT
15225,47102832,B11,U111,POINT (519535.22158072 5369293.665715981),AT
15226,47162760,C21,U120,POINT (520770.5619730818 5297072.882370286),AT
15227,47162812,E20,U111,POINT (524197.0224612693 5348939.608395272),AT
15228,47062860,C10,U120,POINT (517401.0914497112 5397489.382040604),AT
15229,47422778,C21,U120,POINT (547884.890474076 5313262.336268914),AT
15230,47362770,C33,U120,POINT (541373.9016288945 5305690.70516186),AT
15231,47362822,B75,U113,POINT (544806.1639882439 5357554.07365586),AT
15232,47362824,A22,U312,POINT (544938.5197860604 5359548.673673576),AT
15233,47362848,C32,U120,POINT (546528.7765881543 5383483.087698334),AT
15234,47422860,B32,U111,POINT (553310.4434909649 5395041.172632333),AT
15235,47422864,B11,U111,POINT (553576.1934710976 5399029.955830818),AT
15236,47422872,E30,U120,POINT (554107.9955913689 5407007.412284738),AT
15237,47242796,B52,U111,POINT (531119.5184733769 5332438.538653037),AT
15238,47302834,B52,U111,POINT (539615.9499143045 5369929.64246557),AT
15239,47302870,E20,U370,POINT (542004.5621608482 5405830.207701432),AT
15240,47382850,C10,U120,POINT (548656.4653251359 5385341.414902849),AT
15241,47382868,B16,U111,POINT (549851.857796394 5403291.170120977),AT
15242,47382874,B35,U111,POINT (550250.7767976603 5409274.255684367),AT
15243,47322794,C33,U120,POINT (538966.390256395 5329900.413437492),AT
15244,47322800,E20,U311,POINT (539362.4040532464 5335884.66767753),AT
15245,47262850,C32,U120,POINT (536686.643848135 5386157.889191274),AT
15246,47402786,E20,U111,POINT (546417.5848048392 5321377.547718164),AT
15247,47402832,Bx1,U111,POINT (549458.0657365791 5367254.768100717),AT
15248,47402868,B11,U111,POINT (551846.9441267437 5403154.948499335),AT
15249,47222818,B75,U111,POINT (530577.8038895898 5354516.368892667),AT
15250,47222824,C31,U120,POINT (530974.6123874661 5360500.344020711),AT
15251,47342774,E10,U120,POINT (539642.6567847561 5309816.333419029),AT
15252,47342796,B16,U111,POINT (541093.1110156031 5331759.261154482),AT
15253,47642762,C21,U120,POINT (568773.0163035771 5295806.048045891),AT
15254,47642786,C21,U120,POINT (570355.4319085713 5319743.499580491),AT
15255,47642788,E20,U111,POINT (570487.4628779544 5321738.214426253),AT
15256,47642846,B52,U111,POINT (574327.2087236701 5379580.386158986),AT
15257,47482758,C21,U120,POINT (552551.9784450665 5292905.575316611),AT
15258,47482760,E20,U120,POINT (552683.5742944139 5294900.49211387),AT
15259,47482858,A22,U312,POINT (559162.8732482705 5392637.961600877),AT
15260,47542764,C31,U120,POINT (558930.9483959295 5298482.010661694),AT
15261,47542850,B13,U111,POINT (564616.9800206377 5384251.33718224),AT
15262,47602796,C31,U120,POINT (567025.9523016411 5329989.660250057),AT
15263,47662758,C31,U120,POINT (570504.40558285 5291680.007082977),AT
15264,47662760,E20,U111,POINT (570636.0955970853 5293674.87591869),AT
15265,47662824,B16,U111,POINT (574863.3875522461 5357504.804165472),AT
15266,47562868,C10,U120,POINT (567808.1495539519 5402064.289985346),AT
15267,47622768,C22,U120,POINT (567173.4709861286 5301926.861195533),AT
15268,47622858,B22,U111,POINT (573129.0181783836 5391683.193277894),AT
15269,47682836,E20,U111,POINT (577654.0089311027 5369335.216761189),AT
15270,47522774,C21,U120,POINT (557594.951544348 5308592.370312476),AT
15271,47522854,C10,U120,POINT (562887.4443870706 5388376.511534321),AT
15272,47522856,B32,U111,POINT (563020.2716178834 5390370.909449606),AT
15273,47882764,A11,U370,POINT (592843.4957624754 5296162.912874246),AT
15274,47882832,C10,U120,POINT (597341.190440957 5363979.791534597),AT
15275,47882836,B23,U111,POINT (597606.6373073952 5367968.652847662),AT
15276,47702810,C10,U120,POINT (577926.5998024463 5343270.007815822),AT
15277,47702820,A11,U370,POINT (578588.6409723377 5353242.776287813),AT
15278,47762790,E20,U312,POINT (582589.3837609055 5322914.182445318),AT
15279,47762820,E20,U370,POINT (584574.0777795607 5352833.099557861),AT
15280,47762844,C10,U120,POINT (586165.8178666855 5376766.597462583),AT
15281,47722812,C10,U120,POINT (580054.0498630847 5345128.066981711),AT
15282,47842772,C32,U120,POINT (589381.1202664553 5304415.362575116),AT
15283,47842784,E20,U370,POINT (590173.2419670912 5316383.715564197),AT
15284,47782856,Bx1,U111,POINT (588958.3495456572 5388596.157067778),AT
15285,47922798,B13,U111,POINT (599079.2038839348 5329799.322265035),AT
15286,47902766,B16,U111,POINT (594970.3973602336 5298020.990630661),AT
15287,47902826,Bx1,U111,POINT (598938.5207477924 5357859.631620144),AT
15288,47862800,E10,U370,POINT (593225.9374568489 5332204.209351041),AT
15289,47862838,B11,U111,POINT (595744.0429020096 5370099.851709792),AT
15290,47802794,E20,U361,POINT (586843.8185817096 5326630.336448579),AT
15291,47802804,C10,U120,POINT (587505.1110499745 5336603.429495717),AT
15292,47802834,B21,U111,POINT (589492.6695498195 5366521.170687039),AT
15293,47802844,C10,U120,POINT (590156.4118700468 5376493.259731133),AT
15294,48062804,G21,U313,POINT (613443.4174131928 5334824.67302461),AT
15295,48062824,B55,U111,POINT (614769.0888879311 5354769.788524648),AT
15296,48062830,C10,U120,POINT (615167.2559799904 5360753.131575933),AT
15297,48062868,B18,U111,POINT (617693.9506528804 5398645.697603226),AT
15298,47942800,B13,U111,POINT (601206.7543713783 5331657.100913026),AT
15299,47942862,B11,U111,POINT (605320.8927360879 5393484.750419722),AT
15300,48002778,F10,U311,POINT (605737.9679112788 5309305.353137461),AT
15301,48002788,B16,U111,POINT (606398.788626458 5319278.739588853),AT
15302,48142768,A11,U370,POINT (619044.2092142188 5298372.61430042),AT
15303,48082764,A21,U370,POINT (612794.4575945793 5294794.318167762),AT
15304,48082766,E10,U111,POINT (612926.4469532467 5296789.087282032),AT
15305,48082844,B11,U111,POINT (618092.7309175887 5374576.871985975),AT
15306,47962776,Bx1,U111,POINT (601615.5578723481 5307584.388982418),AT
15307,47962778,Bx1,U111,POINT (601747.6283813028 5309579.103273399),AT
15308,47962808,A12,U370,POINT (603731.5988067325 5339498.530804858),AT
15309,48022798,E20,U350,POINT (609055.5162475399 5329114.917174026),AT
15310,48022818,B71,U113,POINT (610380.2731142079 5349060.364200382),AT
15311,47962824,A22,U312,POINT (604791.9425811054 5355454.60995602),AT
15312,48162776,F40,U120,POINT (621567.9688265878 5306214.372847002),AT
15313,48102824,B11,U111,POINT (618760.0944767293 5354495.659097707),AT
15314,48102840,B13,U111,POINT (619822.4990508249 5370451.033408798),AT
15315,47982812,G11,U361,POINT (605991.8709472955 5343350.715352624),AT
15316,48042764,B11,U111,POINT (608804.1065374038 5295068.301134787),AT
15317,48042824,B23,U111,POINT (612773.6180420946 5354906.810162828),AT
15318,48182806,Bx1,U111,POINT (625548.6290539723 5335996.543279377),AT
15319,48122766,B33,U111,POINT (616916.9030866644 5296514.969043744),AT
15320,48342798,B13,U111,POINT (640983.3045467313 5326919.668937147),AT
15321,48222798,C10,U120,POINT (629009.7064889766 5327743.811699183),AT
15322,48222828,B35,U111,POINT (630999.2141785556 5357661.473317365),AT
15323,48302800,B32,U111,POINT (637124.5205071721 5329189.087655815),AT
15324,48302802,D10,U420,POINT (637257.0540528554 5331183.658163681),AT
15325,48302824,C10,U120,POINT (638716.46582967 5353123.279543556),AT
15326,48302854,E20,U111,POINT (640711.1121875001 5383039.102651614),AT
15327,48382782,B33,U111,POINT (643915.1191543697 5310687.67436466),AT
15328,48382802,B11,U111,POINT (645239.8229345933 5330633.862532285),AT
15329,48242806,B13,U111,POINT (631535.3056920676 5335584.792564158),AT
15330,48482768,B23,U111,POINT (652967.3152776378 5296036.684700756),AT
15331,45382768,C31,U120,POINT (343794.4601396862 5316995.929210834),AT
15332,45442778,A21,U370,POINT (350432.5947447906 5326578.134732624),AT
15333,45342778,C21,U120,POINT (340459.3516457116 5327243.092331781),AT
15334,45542746,C10,U120,POINT (358313.7020437515 5293973.895007621),AT
15335,45662790,B13,U111,POINT (373159.5069655303 5337088.151466387),AT
15336,45662804,B16,U111,POINT (374078.6882783684 5351058.891586866),AT
15337,45502742,E20,U111,POINT (354063.9015469516 5290246.951934254),AT
15338,45502744,C10,U120,POINT (354194.338762113 5292243.281609095),AT
15339,45502780,B55,U111,POINT (356547.3874642829 5328174.91228107),AT
15340,45522750,E30,U111,POINT (356580.3023301052 5298099.311683151),AT
15341,45482746,A11,U370,POINT (352330.3425020389 5294372.402985915),AT
15342,45482750,A22,U318,POINT (352591.3517129149 5298365.034874167),AT
15343,45482760,C31,U120,POINT (353244.4060073106 5308346.377131772),AT
15344,45482774,E20,U111,POINT (354159.9549597814 5322319.695870564),AT
15345,45882808,C21,U120,POINT (396282.0225197243 5353578.594363166),AT
15346,45722768,C21,U120,POINT (377701.4044963344 5314732.925016801),AT
15347,45842768,B16,U111,POINT (389667.9618537642 5313932.204410193),AT
15348,45842790,B13,U111,POINT (391110.2321742806 5335885.644759777),AT
15349,45802758,C21,U120,POINT (385024.8197305398 5304219.700791849),AT
15350,45802808,B13,U111,POINT (388303.7720728876 5354114.174805081),AT
15351,45862808,C10,U120,POINT (394287.4686085338 5353712.529276834),AT
15352,45862822,B71,U111,POINT (395209.0150167374 5367681.246305762),AT
15353,45862826,A22,U312,POINT (395472.5759340128 5371672.203926737),AT
15354,45982804,B16,U111,POINT (405991.5891474864 5348917.555414125),AT
15355,46062784,B14,U111,POINT (412655.3924680401 5328426.253909386),AT
15356,46062812,E20,U111,POINT (414496.0954385122 5356362.767211769),AT
15357,46062814,B16,U111,POINT (414627.7895590051 5358358.143825941),AT
15358,46002756,C33,U120,POINT (404837.4215833484 5300888.499744998),AT
15359,46002762,C21,U120,POINT (405230.0927990612 5306875.771094354),AT
15360,46142752,C10,U120,POINT (418535.7411050737 5295960.651746607),AT
15361,46142806,A11,U370,POINT (422079.1804206234 5349839.659366828),AT
15362,46122782,C10,U120,POINT (418507.342857245 5326028.626383118),AT
15363,46082754,C31,U120,POINT (412683.7641332708 5298357.82574874),AT
15364,46082810,B51,U111,POINT (416358.948324019 5354233.160831988),AT
15365,45962768,C21,U120,POINT (401634.290945166 5313130.423301993),AT
15366,46022766,B16,U111,POINT (407486.3710771769 5310733.444143795),AT
15367,46022838,E30,U415,POINT (412221.1027603419 5382570.578819263),AT
15368,45922772,B13,U111,POINT (397907.5698762272 5317389.310304639),AT
15369,45922796,E20,U111,POINT (399482.2186288576 5341337.30638933),AT
15370,46042792,C21,U120,POINT (411186.2810022839 5336542.40190851),AT
15371,46322784,C31,U120,POINT (438582.6148915249 5326681.866951856),AT
15372,46162766,C10,U120,POINT (421446.7322009604 5309796.17085638),AT
15373,46222770,B11,U111,POINT (427691.9338917753 5313385.08106022),AT
15374,46222776,B13,U111,POINT (428085.4951923286 5319371.561095724),AT
15375,46222802,B16,U111,POINT (429793.884483612 5345311.704456775),AT
15376,46222806,B16,U111,POINT (430057.139210757 5349302.317012635),AT
15377,46222812,B43,U111,POINT (430452.2335048349 5355288.148832105),AT
15378,46282820,E20,U111,POINT (436963.0379854903 5362865.500520166),AT
15379,46182812,E20,U111,POINT (426463.211261573 5355556.96374856),AT
15380,46182816,C23,U120,POINT (426726.7184488722 5359547.520294783),AT
15381,46242778,B13,U111,POINT (430211.1106663352 5321232.833214129),AT
15382,46242786,B13,U111,POINT (430736.404997735 5329214.524961178),AT
15383,46242798,B13,U111,POINT (431525.1972197468 5341186.700155323),AT
15384,46302798,E10,U420,POINT (437508.5535498633 5340783.49855014),AT
15385,46302810,G21,U313,POINT (438298.5075696277 5352754.989049512),AT
15386,46362792,C10,U120,POINT (443097.2350828681 5334394.268599133),AT
15387,46362828,C21,U120,POINT (445469.0377737712 5370307.375648731),AT
15388,46202802,B11,U111,POINT (427799.4131290172 5345446.051115921),AT
15389,46382784,B13,U111,POINT (444565.7924769183 5326278.622443585),AT
15390,46502806,F40,U111,POINT (457979.9322335237 5347418.172586574),AT
15391,46442806,C10,U120,POINT (451996.4647948019 5347822.371594483),AT
15392,46442820,C31,U120,POINT (452919.3470211714 5361788.081158869),AT
15393,46502824,C21,U120,POINT (459166.9579528725 5365373.636746055),AT
15394,46562808,B16,U111,POINT (464095.2243173328 5349008.783653856),AT
15395,46402760,C10,U120,POINT (444985.1675243276 5302199.703950096),AT
15396,46582774,E20,U111,POINT (463852.6367274484 5314956.528203008),AT
15397,46402804,A22,U312,POINT (447875.7805860956 5346096.526166338),AT
15398,46462764,C10,U120,POINT (451230.308738606 5305787.380028614),AT
15399,46462792,B33,U111,POINT (453069.3738516275 5333721.487544998),AT
15400,46462812,B31,U111,POINT (454386.3306925572 5353672.998854433),AT
15401,46522766,A22,U312,POINT (457344.4456855276 5307379.248792664),AT
15402,46522788,B22,U111,POINT (458789.563518866 5329327.11122137),AT
15403,46522798,A22,U312,POINT (459447.5436170041 5339302.934524846),AT
15404,46522836,E20,U111,POINT (461954.1589010099 5377208.475035041),AT
15405,46422774,E20,U111,POINT (447897.7873239894 5316033.078778939),AT
15406,46422828,B15,U111,POINT (451452.7463708114 5369903.063889519),AT
15407,46542762,C10,U120,POINT (459076.3618718541 5303254.032251259),AT
15408,46542798,C10,U120,POINT (461442.0058886499 5339168.168699432),AT
15409,46622822,A22,U312,POINT (471002.3389370344 5362568.897045704),AT
15410,46782808,E20,U111,POINT (486035.0326268617 5347523.538273723),AT
15411,46782844,C21,U120,POINT (488413.7842009208 5383430.472417378),AT
15412,46782852,A22,U311,POINT (488943.576534582 5391409.331168536),AT
15413,46682838,C21,U120,POINT (478043.4178854169 5378122.568525975),AT
15414,46742814,E20,U111,POINT (482441.7398069738 5353778.629392622),AT
15415,46702774,C21,U120,POINT (475818.8806118891 5314147.851285782),AT
15416,46702844,C23,U120,POINT (480435.0403223057 5383971.729987677),AT
15417,46602832,C10,U120,POINT (469668.2456803909 5372678.540588566),AT
15418,46962792,G21,U420,POINT (502931.21840364 5330346.773863383),AT
15419,46962844,C23,U120,POINT (506366.3280685231 5382211.158376742),AT
15420,46962858,B15,U111,POINT (507294.2175896578 5396173.446010206),AT
15421,46922762,C21,U120,POINT (496968.8091036582 5300691.92121948),AT
15422,46922874,C21,U120,POINT (504366.5139987917 5412401.174506643),AT
15423,46882754,C21,U120,POINT (492454.9191690555 5292981.478293878),AT
15424,46882762,C21,U120,POINT (492980.0454529357 5300962.148930592),AT
15425,46882794,C10,U120,POINT (495084.8582756165 5332882.909332612),AT
15426,46882822,C21,U120,POINT (496932.1993479344 5360811.17240832),AT
15427,46882862,A11,U341,POINT (499580.3166252806 5400705.089699516),AT
15428,46842840,E20,U111,POINT (494133.122180377 5379034.833997925),AT
15429,46982760,C21,U120,POINT (502820.6348143103 5298291.244058231),AT
15430,46982792,E20,U111,POINT (504925.764689315 5330211.40660293),AT
15431,46982832,C10,U120,POINT (507566.7391522993 5370107.538480055),AT
15432,46982884,C21,U120,POINT (511015.7669180662 5421966.374842154),AT
15433,46902772,C10,U120,POINT (495631.4860491575 5310802.563613327),AT
15434,46902850,B53,U111,POINT (500779.5226336014 5388601.80613413),AT
15435,47002790,B16,U111,POINT (506788.5393310621 5328081.096542121),AT
15436,47002816,C31,U120,POINT (508503.7378678735 5354014.098986248),AT
15437,47002870,C21,U120,POINT (512080.3085113496 5407869.272398639),AT
15438,46862856,C21,U120,POINT (497187.6508824676 5394856.796178724),AT
15439,46862860,C10,U111,POINT (497452.8726672509 5398846.045755387),AT
15440,47122804,G21,U313,POINT (519679.3754482372 5341231.940357615),AT
15441,47022788,E20,U111,POINT (508651.3303144395 5325950.763844003),AT
15442,47022874,C21,U120,POINT (514340.8933510988 5411722.47309712),AT
15443,47182762,C23,U120,POINT (522896.5122030433 5298932.359967886),AT
15444,47182882,D20,U120,POINT (530832.3424662558 5418612.908520606),AT
15445,47082768,C21,U120,POINT (513318.5684440321 5305594.836035825),AT
15446,47082864,B16,U111,POINT (519661.4510632748 5401342.596430317),AT
15447,47082874,B16,U111,POINT (520325.6291483886 5411314.970444),AT
15448,47142846,C23,U120,POINT (524452.0757663625 5382984.337816755),AT
15449,47142880,F40,U111,POINT (526709.3365833352 5416890.499278335),AT
15450,47042870,A21,U370,POINT (516070.0755546222 5407597.708284416),AT
15451,47202828,Bx1,U111,POINT (529244.4659120018 5364625.466632981),AT
15452,47202848,E20,U111,POINT (530569.2733296772 5384571.25582268),AT
15453,47102802,A30,U210,POINT (517552.7330476273 5339372.762014102),AT
15454,47162762,D20,U420,POINT (520902.0212073538 5299067.901359956),AT
15455,47162792,Bx1,U111,POINT (522877.0596172773 5328991.774411929),AT
15456,47062794,B13,U111,POINT (513035.862942718 5331664.51826745),AT
15457,47062864,D20,U420,POINT (517666.5660031112 5401478.413829125),AT
15458,47422806,B43,U113,POINT (549732.7140708171 5341188.792372655),AT
15459,47362758,C23,U120,POINT (540584.3098516125 5293721.151065486),AT
15460,47362776,C10,U120,POINT (541769.0457282403 5311675.32450463),AT
15461,47362814,E20,U111,POINT (544276.9961767968 5349575.570107874),AT
15462,47242828,E20,U111,POINT (533234.1064864213 5364353.724029204),AT
15463,47242836,B18,U111,POINT (533763.7861916209 5372332.101976163),AT
15464,47242864,B11,U111,POINT (535620.9043955666 5400255.179551953),AT
15465,47382796,B16,U111,POINT (545082.631545967 5331487.342718526),AT
15466,47382798,B16,U111,POINT (545214.6640604769 5333482.074285707),AT
15467,47322772,C22,U120,POINT (537516.3252702396 5307957.285770097),AT
15468,47322786,C10,U120,POINT (538438.7326036815 5321921.252622797),AT
15469,47262842,C32,U120,POINT (536156.2116340237 5378179.818332136),AT
15470,47262852,F40,U111,POINT (536819.3159904761 5388152.382474077),AT
15471,47262872,C10,U120,POINT (538147.444440993 5408096.794992397),AT
15472,47322842,B55,U111,POINT (542140.9688567204 5377771.77690532),AT
